image_id,image_width,image_height,image_path,label_colored_path,label_layers_path,label_regions_path,label_surfaces_path,horizon_position
4028,320,240,../dataset/deeplearning/images/0004028.jpg,../dataset/deeplearning/labels_colored/0004028.png,../dataset/deeplearning/labels_raw/0004028.layers.txt,../dataset/deeplearning/labels_raw/0004028.regions.txt,../dataset/deeplearning/labels_raw/0004028.surfaces.txt,76.743094
2395,320,240,../dataset/deeplearning/images/0002395.jpg,../dataset/deeplearning/labels_colored/0002395.png,../dataset/deeplearning/labels_raw/0002395.layers.txt,../dataset/deeplearning/labels_raw/0002395.regions.txt,../dataset/deeplearning/labels_raw/0002395.surfaces.txt,119.840659
6000237,320,240,../dataset/deeplearning/images/6000237.jpg,../dataset/deeplearning/labels_colored/6000237.png,../dataset/deeplearning/labels_raw/6000237.layers.txt,../dataset/deeplearning/labels_raw/6000237.regions.txt,../dataset/deeplearning/labels_raw/6000237.surfaces.txt,144.895604
6000184,320,240,../dataset/deeplearning/images/6000184.jpg,../dataset/deeplearning/labels_colored/6000184.png,../dataset/deeplearning/labels_raw/6000184.layers.txt,../dataset/deeplearning/labels_raw/6000184.regions.txt,../dataset/deeplearning/labels_raw/6000184.surfaces.txt,145.69337
6000205,320,240,../dataset/deeplearning/images/6000205.jpg,../dataset/deeplearning/labels_colored/6000205.png,../dataset/deeplearning/labels_raw/6000205.layers.txt,../dataset/deeplearning/labels_raw/6000205.regions.txt,../dataset/deeplearning/labels_raw/6000205.surfaces.txt,154.975138
6000012,320,240,../dataset/deeplearning/images/6000012.jpg,../dataset/deeplearning/labels_colored/6000012.png,../dataset/deeplearning/labels_raw/6000012.layers.txt,../dataset/deeplearning/labels_raw/6000012.regions.txt,../dataset/deeplearning/labels_raw/6000012.surfaces.txt,128.455801
6000158,320,240,../dataset/deeplearning/images/6000158.jpg,../dataset/deeplearning/labels_colored/6000158.png,../dataset/deeplearning/labels_raw/6000158.layers.txt,../dataset/deeplearning/labels_raw/6000158.regions.txt,../dataset/deeplearning/labels_raw/6000158.surfaces.txt,109.291209
6000054,320,214,../dataset/deeplearning/images/6000054.jpg,../dataset/deeplearning/labels_colored/6000054.png,../dataset/deeplearning/labels_raw/6000054.layers.txt,../dataset/deeplearning/labels_raw/6000054.regions.txt,../dataset/deeplearning/labels_raw/6000054.surfaces.txt,115.142857
6000126,320,240,../dataset/deeplearning/images/6000126.jpg,../dataset/deeplearning/labels_colored/6000126.png,../dataset/deeplearning/labels_raw/6000126.layers.txt,../dataset/deeplearning/labels_raw/6000126.regions.txt,../dataset/deeplearning/labels_raw/6000126.surfaces.txt,76.743094
5000191,320,213,../dataset/deeplearning/images/5000191.jpg,../dataset/deeplearning/labels_colored/5000191.png,../dataset/deeplearning/labels_raw/5000191.layers.txt,../dataset/deeplearning/labels_raw/5000191.regions.txt,../dataset/deeplearning/labels_raw/5000191.surfaces.txt,36.195055
1100027,320,236,../dataset/deeplearning/images/1100027.jpg,../dataset/deeplearning/labels_colored/1100027.png,../dataset/deeplearning/labels_raw/1100027.layers.txt,../dataset/deeplearning/labels_raw/1100027.regions.txt,../dataset/deeplearning/labels_raw/1100027.surfaces.txt,108.774725
6000093,320,240,../dataset/deeplearning/images/6000093.jpg,../dataset/deeplearning/labels_colored/6000093.png,../dataset/deeplearning/labels_raw/6000093.layers.txt,../dataset/deeplearning/labels_raw/6000093.regions.txt,../dataset/deeplearning/labels_raw/6000093.surfaces.txt,139.063536
6000046,320,240,../dataset/deeplearning/images/6000046.jpg,../dataset/deeplearning/labels_colored/6000046.png,../dataset/deeplearning/labels_raw/6000046.layers.txt,../dataset/deeplearning/labels_raw/6000046.regions.txt,../dataset/deeplearning/labels_raw/6000046.surfaces.txt,70.11326
7545,320,214,../dataset/deeplearning/images/0007545.jpg,../dataset/deeplearning/labels_colored/0007545.png,../dataset/deeplearning/labels_raw/0007545.layers.txt,../dataset/deeplearning/labels_raw/0007545.regions.txt,../dataset/deeplearning/labels_raw/0007545.surfaces.txt,104.56044
6000041,320,240,../dataset/deeplearning/images/6000041.jpg,../dataset/deeplearning/labels_colored/6000041.png,../dataset/deeplearning/labels_raw/6000041.layers.txt,../dataset/deeplearning/labels_raw/6000041.regions.txt,../dataset/deeplearning/labels_raw/6000041.surfaces.txt,126.434066
6000077,320,240,../dataset/deeplearning/images/6000077.jpg,../dataset/deeplearning/labels_colored/6000077.png,../dataset/deeplearning/labels_raw/6000077.layers.txt,../dataset/deeplearning/labels_raw/6000077.regions.txt,../dataset/deeplearning/labels_raw/6000077.surfaces.txt,125.115385
697,320,220,../dataset/deeplearning/images/0000697.jpg,../dataset/deeplearning/labels_colored/0000697.png,../dataset/deeplearning/labels_raw/0000697.layers.txt,../dataset/deeplearning/labels_raw/0000697.regions.txt,../dataset/deeplearning/labels_raw/0000697.surfaces.txt,74.035912
5000174,240,320,../dataset/deeplearning/images/5000174.jpg,../dataset/deeplearning/labels_colored/5000174.png,../dataset/deeplearning/labels_raw/5000174.layers.txt,../dataset/deeplearning/labels_raw/5000174.regions.txt,../dataset/deeplearning/labels_raw/5000174.surfaces.txt,187.019337
3957,320,242,../dataset/deeplearning/images/0003957.jpg,../dataset/deeplearning/labels_colored/0003957.png,../dataset/deeplearning/labels_raw/0003957.layers.txt,../dataset/deeplearning/labels_raw/0003957.regions.txt,../dataset/deeplearning/labels_raw/0003957.surfaces.txt,53.312155
5000119,320,213,../dataset/deeplearning/images/5000119.jpg,../dataset/deeplearning/labels_colored/5000119.png,../dataset/deeplearning/labels_raw/5000119.layers.txt,../dataset/deeplearning/labels_raw/5000119.regions.txt,../dataset/deeplearning/labels_raw/5000119.surfaces.txt,131.712707
6000175,320,240,../dataset/deeplearning/images/6000175.jpg,../dataset/deeplearning/labels_colored/6000175.png,../dataset/deeplearning/labels_raw/6000175.layers.txt,../dataset/deeplearning/labels_raw/6000175.regions.txt,../dataset/deeplearning/labels_raw/6000175.surfaces.txt,147.532967
9004294,320,240,../dataset/deeplearning/images/9004294.jpg,../dataset/deeplearning/labels_colored/9004294.png,../dataset/deeplearning/labels_raw/9004294.layers.txt,../dataset/deeplearning/labels_raw/9004294.regions.txt,../dataset/deeplearning/labels_raw/9004294.surfaces.txt,176.543956
6000075,320,240,../dataset/deeplearning/images/6000075.jpg,../dataset/deeplearning/labels_colored/6000075.png,../dataset/deeplearning/labels_raw/6000075.layers.txt,../dataset/deeplearning/labels_raw/6000075.regions.txt,../dataset/deeplearning/labels_raw/6000075.surfaces.txt,148.851648
6000319,320,240,../dataset/deeplearning/images/6000319.jpg,../dataset/deeplearning/labels_colored/6000319.png,../dataset/deeplearning/labels_raw/6000319.layers.txt,../dataset/deeplearning/labels_raw/6000319.regions.txt,../dataset/deeplearning/labels_raw/6000319.surfaces.txt,126.434066
3002411,320,213,../dataset/deeplearning/images/3002411.jpg,../dataset/deeplearning/labels_colored/3002411.png,../dataset/deeplearning/labels_raw/3002411.layers.txt,../dataset/deeplearning/labels_raw/3002411.regions.txt,../dataset/deeplearning/labels_raw/3002411.surfaces.txt,172.900552
6000142,320,240,../dataset/deeplearning/images/6000142.jpg,../dataset/deeplearning/labels_colored/6000142.png,../dataset/deeplearning/labels_raw/6000142.layers.txt,../dataset/deeplearning/labels_raw/6000142.regions.txt,../dataset/deeplearning/labels_raw/6000142.surfaces.txt,113.870166
105159,320,240,../dataset/deeplearning/images/0105159.jpg,../dataset/deeplearning/labels_colored/0105159.png,../dataset/deeplearning/labels_raw/0105159.layers.txt,../dataset/deeplearning/labels_raw/0105159.regions.txt,../dataset/deeplearning/labels_raw/0105159.surfaces.txt,131.708791
6000033,320,240,../dataset/deeplearning/images/6000033.jpg,../dataset/deeplearning/labels_colored/6000033.png,../dataset/deeplearning/labels_raw/6000033.layers.txt,../dataset/deeplearning/labels_raw/6000033.regions.txt,../dataset/deeplearning/labels_raw/6000033.surfaces.txt,93.980663
6000167,320,240,../dataset/deeplearning/images/6000167.jpg,../dataset/deeplearning/labels_colored/6000167.png,../dataset/deeplearning/labels_raw/6000167.layers.txt,../dataset/deeplearning/labels_raw/6000167.regions.txt,../dataset/deeplearning/labels_raw/6000167.surfaces.txt,170.88674
6000118,320,240,../dataset/deeplearning/images/6000118.jpg,../dataset/deeplearning/labels_colored/6000118.png,../dataset/deeplearning/labels_raw/6000118.layers.txt,../dataset/deeplearning/labels_raw/6000118.regions.txt,../dataset/deeplearning/labels_raw/6000118.surfaces.txt,75.005495
3001336,320,202,../dataset/deeplearning/images/3001336.jpg,../dataset/deeplearning/labels_colored/3001336.png,../dataset/deeplearning/labels_raw/3001336.layers.txt,../dataset/deeplearning/labels_raw/3001336.regions.txt,../dataset/deeplearning/labels_raw/3001336.surfaces.txt,62.439227
6000298,320,240,../dataset/deeplearning/images/6000298.jpg,../dataset/deeplearning/labels_colored/6000298.png,../dataset/deeplearning/labels_raw/6000298.layers.txt,../dataset/deeplearning/labels_raw/6000298.regions.txt,../dataset/deeplearning/labels_raw/6000298.surfaces.txt,134.346154
9004066,320,240,../dataset/deeplearning/images/9004066.jpg,../dataset/deeplearning/labels_colored/9004066.png,../dataset/deeplearning/labels_raw/9004066.layers.txt,../dataset/deeplearning/labels_raw/9004066.regions.txt,../dataset/deeplearning/labels_raw/9004066.surfaces.txt,55.225275
2000031,320,240,../dataset/deeplearning/images/2000031.jpg,../dataset/deeplearning/labels_colored/2000031.png,../dataset/deeplearning/labels_raw/2000031.layers.txt,../dataset/deeplearning/labels_raw/2000031.regions.txt,../dataset/deeplearning/labels_raw/2000031.surfaces.txt,106.653846
102534,320,213,../dataset/deeplearning/images/0102534.jpg,../dataset/deeplearning/labels_colored/0102534.png,../dataset/deeplearning/labels_raw/0102534.layers.txt,../dataset/deeplearning/labels_raw/0102534.regions.txt,../dataset/deeplearning/labels_raw/0102534.surfaces.txt,90.03022
6000235,320,240,../dataset/deeplearning/images/6000235.jpg,../dataset/deeplearning/labels_colored/6000235.png,../dataset/deeplearning/labels_raw/6000235.layers.txt,../dataset/deeplearning/labels_raw/6000235.regions.txt,../dataset/deeplearning/labels_raw/6000235.surfaces.txt,130.39011000000002
5000265,320,213,../dataset/deeplearning/images/5000265.jpg,../dataset/deeplearning/labels_colored/5000265.png,../dataset/deeplearning/labels_raw/5000265.layers.txt,../dataset/deeplearning/labels_raw/5000265.regions.txt,../dataset/deeplearning/labels_raw/5000265.surfaces.txt,70.134615
101801,320,240,../dataset/deeplearning/images/0101801.jpg,../dataset/deeplearning/labels_colored/0101801.png,../dataset/deeplearning/labels_raw/0101801.layers.txt,../dataset/deeplearning/labels_raw/0101801.regions.txt,../dataset/deeplearning/labels_raw/0101801.surfaces.txt,101.936464
9000288,320,240,../dataset/deeplearning/images/9000288.jpg,../dataset/deeplearning/labels_colored/9000288.png,../dataset/deeplearning/labels_raw/9000288.layers.txt,../dataset/deeplearning/labels_raw/9000288.regions.txt,../dataset/deeplearning/labels_raw/9000288.surfaces.txt,77.64285699999999
3001569,320,240,../dataset/deeplearning/images/3001569.jpg,../dataset/deeplearning/labels_colored/3001569.png,../dataset/deeplearning/labels_raw/3001569.layers.txt,../dataset/deeplearning/labels_raw/3001569.regions.txt,../dataset/deeplearning/labels_raw/3001569.surfaces.txt,131.10773500000002
5000204,320,213,../dataset/deeplearning/images/5000204.jpg,../dataset/deeplearning/labels_colored/5000204.png,../dataset/deeplearning/labels_raw/5000204.layers.txt,../dataset/deeplearning/labels_raw/5000204.regions.txt,../dataset/deeplearning/labels_raw/5000204.surfaces.txt,23.447514
5000137,320,213,../dataset/deeplearning/images/5000137.jpg,../dataset/deeplearning/labels_colored/5000137.png,../dataset/deeplearning/labels_raw/5000137.layers.txt,../dataset/deeplearning/labels_raw/5000137.regions.txt,../dataset/deeplearning/labels_raw/5000137.surfaces.txt,84.17857099999999
104808,320,240,../dataset/deeplearning/images/0104808.jpg,../dataset/deeplearning/labels_colored/0104808.png,../dataset/deeplearning/labels_raw/0104808.layers.txt,../dataset/deeplearning/labels_raw/0104808.regions.txt,../dataset/deeplearning/labels_raw/0104808.surfaces.txt,115.196133
6000327,320,240,../dataset/deeplearning/images/6000327.jpg,../dataset/deeplearning/labels_colored/6000327.png,../dataset/deeplearning/labels_raw/6000327.layers.txt,../dataset/deeplearning/labels_raw/6000327.regions.txt,../dataset/deeplearning/labels_raw/6000327.surfaces.txt,96.632597
1001794,320,240,../dataset/deeplearning/images/1001794.jpg,../dataset/deeplearning/labels_colored/1001794.png,../dataset/deeplearning/labels_raw/1001794.layers.txt,../dataset/deeplearning/labels_raw/1001794.regions.txt,../dataset/deeplearning/labels_raw/1001794.surfaces.txt,129.071429
1100006,320,241,../dataset/deeplearning/images/1100006.jpg,../dataset/deeplearning/labels_colored/1100006.png,../dataset/deeplearning/labels_raw/1100006.layers.txt,../dataset/deeplearning/labels_raw/1100006.regions.txt,../dataset/deeplearning/labels_raw/1100006.surfaces.txt,130.320442
6000308,320,240,../dataset/deeplearning/images/6000308.jpg,../dataset/deeplearning/labels_colored/6000308.png,../dataset/deeplearning/labels_raw/6000308.layers.txt,../dataset/deeplearning/labels_raw/6000308.regions.txt,../dataset/deeplearning/labels_raw/6000308.surfaces.txt,58.17955799999999
5000147,320,213,../dataset/deeplearning/images/5000147.jpg,../dataset/deeplearning/labels_colored/5000147.png,../dataset/deeplearning/labels_raw/5000147.layers.txt,../dataset/deeplearning/labels_raw/5000147.regions.txt,../dataset/deeplearning/labels_raw/5000147.surfaces.txt,125.14011
47,320,240,../dataset/deeplearning/images/0000047.jpg,../dataset/deeplearning/labels_colored/0000047.png,../dataset/deeplearning/labels_raw/0000047.layers.txt,../dataset/deeplearning/labels_raw/0000047.regions.txt,../dataset/deeplearning/labels_raw/0000047.surfaces.txt,100.650376
9004766,320,214,../dataset/deeplearning/images/9004766.jpg,../dataset/deeplearning/labels_colored/9004766.png,../dataset/deeplearning/labels_raw/9004766.layers.txt,../dataset/deeplearning/labels_raw/9004766.regions.txt,../dataset/deeplearning/labels_raw/9004766.surfaces.txt,54.29558000000001
6000078,320,240,../dataset/deeplearning/images/6000078.jpg,../dataset/deeplearning/labels_colored/6000078.png,../dataset/deeplearning/labels_raw/6000078.layers.txt,../dataset/deeplearning/labels_raw/6000078.regions.txt,../dataset/deeplearning/labels_raw/6000078.surfaces.txt,120.0
6000222,320,240,../dataset/deeplearning/images/6000222.jpg,../dataset/deeplearning/labels_colored/6000222.png,../dataset/deeplearning/labels_raw/6000222.layers.txt,../dataset/deeplearning/labels_raw/6000222.regions.txt,../dataset/deeplearning/labels_raw/6000222.surfaces.txt,133.759669
6000082,320,240,../dataset/deeplearning/images/6000082.jpg,../dataset/deeplearning/labels_colored/6000082.png,../dataset/deeplearning/labels_raw/6000082.layers.txt,../dataset/deeplearning/labels_raw/6000082.regions.txt,../dataset/deeplearning/labels_raw/6000082.surfaces.txt,149.671271
6000000,320,240,../dataset/deeplearning/images/6000000.jpg,../dataset/deeplearning/labels_colored/6000000.png,../dataset/deeplearning/labels_raw/6000000.layers.txt,../dataset/deeplearning/labels_raw/6000000.regions.txt,../dataset/deeplearning/labels_raw/6000000.surfaces.txt,105.335165
1001770,320,213,../dataset/deeplearning/images/1001770.jpg,../dataset/deeplearning/labels_colored/1001770.png,../dataset/deeplearning/labels_raw/1001770.layers.txt,../dataset/deeplearning/labels_raw/1001770.regions.txt,../dataset/deeplearning/labels_raw/1001770.surfaces.txt,81.837912
5000126,320,213,../dataset/deeplearning/images/5000126.jpg,../dataset/deeplearning/labels_colored/5000126.png,../dataset/deeplearning/labels_raw/5000126.layers.txt,../dataset/deeplearning/labels_raw/5000126.regions.txt,../dataset/deeplearning/labels_raw/5000126.surfaces.txt,90.524862
6000048,320,240,../dataset/deeplearning/images/6000048.jpg,../dataset/deeplearning/labels_colored/6000048.png,../dataset/deeplearning/labels_raw/6000048.layers.txt,../dataset/deeplearning/labels_raw/6000048.regions.txt,../dataset/deeplearning/labels_raw/6000048.surfaces.txt,80.72099399999999
6000060,320,240,../dataset/deeplearning/images/6000060.jpg,../dataset/deeplearning/labels_colored/6000060.png,../dataset/deeplearning/labels_raw/6000060.layers.txt,../dataset/deeplearning/labels_raw/6000060.regions.txt,../dataset/deeplearning/labels_raw/6000060.surfaces.txt,126.434066
5000234,320,213,../dataset/deeplearning/images/5000234.jpg,../dataset/deeplearning/labels_colored/5000234.png,../dataset/deeplearning/labels_raw/5000234.layers.txt,../dataset/deeplearning/labels_raw/5000234.regions.txt,../dataset/deeplearning/labels_raw/5000234.surfaces.txt,39.706044
6000186,320,240,../dataset/deeplearning/images/6000186.jpg,../dataset/deeplearning/labels_colored/6000186.png,../dataset/deeplearning/labels_raw/6000186.layers.txt,../dataset/deeplearning/labels_raw/6000186.regions.txt,../dataset/deeplearning/labels_raw/6000186.surfaces.txt,198.732044
2000004,320,213,../dataset/deeplearning/images/2000004.jpg,../dataset/deeplearning/labels_colored/2000004.png,../dataset/deeplearning/labels_raw/2000004.layers.txt,../dataset/deeplearning/labels_raw/2000004.regions.txt,../dataset/deeplearning/labels_raw/2000004.surfaces.txt,106.5
6000154,320,240,../dataset/deeplearning/images/6000154.jpg,../dataset/deeplearning/labels_colored/6000154.png,../dataset/deeplearning/labels_raw/6000154.layers.txt,../dataset/deeplearning/labels_raw/6000154.regions.txt,../dataset/deeplearning/labels_raw/6000154.surfaces.txt,160.71978
6000117,320,240,../dataset/deeplearning/images/6000117.jpg,../dataset/deeplearning/labels_colored/6000117.png,../dataset/deeplearning/labels_raw/6000117.layers.txt,../dataset/deeplearning/labels_raw/6000117.regions.txt,../dataset/deeplearning/labels_raw/6000117.surfaces.txt,73.686813
9001713,320,240,../dataset/deeplearning/images/9001713.jpg,../dataset/deeplearning/labels_colored/9001713.png,../dataset/deeplearning/labels_raw/9001713.layers.txt,../dataset/deeplearning/labels_raw/9001713.regions.txt,../dataset/deeplearning/labels_raw/9001713.surfaces.txt,129.781768
6000346,320,240,../dataset/deeplearning/images/6000346.jpg,../dataset/deeplearning/labels_colored/6000346.png,../dataset/deeplearning/labels_raw/6000346.layers.txt,../dataset/deeplearning/labels_raw/6000346.regions.txt,../dataset/deeplearning/labels_raw/6000346.surfaces.txt,136.411602
5000201,213,320,../dataset/deeplearning/images/5000201.jpg,../dataset/deeplearning/labels_colored/5000201.png,../dataset/deeplearning/labels_raw/5000201.layers.txt,../dataset/deeplearning/labels_raw/5000201.regions.txt,../dataset/deeplearning/labels_raw/5000201.surfaces.txt,188.787293
6000209,320,240,../dataset/deeplearning/images/6000209.jpg,../dataset/deeplearning/labels_colored/6000209.png,../dataset/deeplearning/labels_raw/6000209.layers.txt,../dataset/deeplearning/labels_raw/6000209.regions.txt,../dataset/deeplearning/labels_raw/6000209.surfaces.txt,152.323204
9000210,320,206,../dataset/deeplearning/images/9000210.jpg,../dataset/deeplearning/labels_colored/9000210.png,../dataset/deeplearning/labels_raw/9000210.layers.txt,../dataset/deeplearning/labels_raw/9000210.regions.txt,../dataset/deeplearning/labels_raw/9000210.surfaces.txt,92.747253
6000032,320,240,../dataset/deeplearning/images/6000032.jpg,../dataset/deeplearning/labels_colored/6000032.png,../dataset/deeplearning/labels_raw/6000032.layers.txt,../dataset/deeplearning/labels_raw/6000032.regions.txt,../dataset/deeplearning/labels_raw/6000032.surfaces.txt,136.411602
100061,320,213,../dataset/deeplearning/images/0100061.jpg,../dataset/deeplearning/labels_colored/0100061.png,../dataset/deeplearning/labels_raw/0100061.layers.txt,../dataset/deeplearning/labels_raw/0100061.regions.txt,../dataset/deeplearning/labels_raw/0100061.surfaces.txt,139.950276
5000194,320,213,../dataset/deeplearning/images/5000194.jpg,../dataset/deeplearning/labels_colored/5000194.png,../dataset/deeplearning/labels_raw/5000194.layers.txt,../dataset/deeplearning/labels_raw/5000194.regions.txt,../dataset/deeplearning/labels_raw/5000194.surfaces.txt,156.425414
3002020,320,183,../dataset/deeplearning/images/3002020.jpg,../dataset/deeplearning/labels_colored/3002020.png,../dataset/deeplearning/labels_raw/3002020.layers.txt,../dataset/deeplearning/labels_raw/3002020.regions.txt,../dataset/deeplearning/labels_raw/3002020.surfaces.txt,45.244505
9005294,320,240,../dataset/deeplearning/images/9005294.jpg,../dataset/deeplearning/labels_colored/9005294.png,../dataset/deeplearning/labels_raw/9005294.layers.txt,../dataset/deeplearning/labels_raw/9005294.regions.txt,../dataset/deeplearning/labels_raw/9005294.surfaces.txt,136.411602
6000320,320,240,../dataset/deeplearning/images/6000320.jpg,../dataset/deeplearning/labels_colored/6000320.png,../dataset/deeplearning/labels_raw/6000320.layers.txt,../dataset/deeplearning/labels_raw/6000320.regions.txt,../dataset/deeplearning/labels_raw/6000320.surfaces.txt,110.60989
1000882,320,240,../dataset/deeplearning/images/1000882.jpg,../dataset/deeplearning/labels_colored/1000882.png,../dataset/deeplearning/labels_raw/1000882.layers.txt,../dataset/deeplearning/labels_raw/1000882.regions.txt,../dataset/deeplearning/labels_raw/1000882.surfaces.txt,129.781768
6000307,320,240,../dataset/deeplearning/images/6000307.jpg,../dataset/deeplearning/labels_colored/6000307.png,../dataset/deeplearning/labels_raw/6000307.layers.txt,../dataset/deeplearning/labels_raw/6000307.regions.txt,../dataset/deeplearning/labels_raw/6000307.surfaces.txt,96.632597
6000256,320,240,../dataset/deeplearning/images/6000256.jpg,../dataset/deeplearning/labels_colored/6000256.png,../dataset/deeplearning/labels_raw/6000256.layers.txt,../dataset/deeplearning/labels_raw/6000256.regions.txt,../dataset/deeplearning/labels_raw/6000256.surfaces.txt,151.489011
6000084,320,240,../dataset/deeplearning/images/6000084.jpg,../dataset/deeplearning/labels_colored/6000084.png,../dataset/deeplearning/labels_raw/6000084.layers.txt,../dataset/deeplearning/labels_raw/6000084.regions.txt,../dataset/deeplearning/labels_raw/6000084.surfaces.txt,174.86464099999998
1000351,240,320,../dataset/deeplearning/images/1000351.jpg,../dataset/deeplearning/labels_colored/1000351.png,../dataset/deeplearning/labels_raw/1000351.layers.txt,../dataset/deeplearning/labels_raw/1000351.regions.txt,../dataset/deeplearning/labels_raw/1000351.surfaces.txt,149.89226499999998
6000291,320,240,../dataset/deeplearning/images/6000291.jpg,../dataset/deeplearning/labels_colored/6000291.png,../dataset/deeplearning/labels_raw/6000291.layers.txt,../dataset/deeplearning/labels_raw/6000291.regions.txt,../dataset/deeplearning/labels_raw/6000291.surfaces.txt,145.69337
8003131,320,214,../dataset/deeplearning/images/8003131.jpg,../dataset/deeplearning/labels_colored/8003131.png,../dataset/deeplearning/labels_raw/8003131.layers.txt,../dataset/deeplearning/labels_raw/8003131.regions.txt,../dataset/deeplearning/labels_raw/8003131.surfaces.txt,185.692308
6000074,320,240,../dataset/deeplearning/images/6000074.jpg,../dataset/deeplearning/labels_colored/6000074.png,../dataset/deeplearning/labels_raw/6000074.layers.txt,../dataset/deeplearning/labels_raw/6000074.regions.txt,../dataset/deeplearning/labels_raw/6000074.surfaces.txt,131.708791
3001018,320,213,../dataset/deeplearning/images/3001018.jpg,../dataset/deeplearning/labels_colored/3001018.png,../dataset/deeplearning/labels_raw/3001018.layers.txt,../dataset/deeplearning/labels_raw/3001018.regions.txt,../dataset/deeplearning/labels_raw/3001018.surfaces.txt,25.662088
6000026,320,240,../dataset/deeplearning/images/6000026.jpg,../dataset/deeplearning/labels_colored/6000026.png,../dataset/deeplearning/labels_raw/6000026.layers.txt,../dataset/deeplearning/labels_raw/6000026.regions.txt,../dataset/deeplearning/labels_raw/6000026.surfaces.txt,124.477901
6000091,320,240,../dataset/deeplearning/images/6000091.jpg,../dataset/deeplearning/labels_colored/6000091.png,../dataset/deeplearning/labels_raw/6000091.layers.txt,../dataset/deeplearning/labels_raw/6000091.regions.txt,../dataset/deeplearning/labels_raw/6000091.surfaces.txt,153.649171
9003301,320,240,../dataset/deeplearning/images/9003301.jpg,../dataset/deeplearning/labels_colored/9003301.png,../dataset/deeplearning/labels_raw/9003301.layers.txt,../dataset/deeplearning/labels_raw/9003301.regions.txt,../dataset/deeplearning/labels_raw/9003301.surfaces.txt,80.72099399999999
2000023,320,240,../dataset/deeplearning/images/2000023.jpg,../dataset/deeplearning/labels_colored/2000023.png,../dataset/deeplearning/labels_raw/2000023.layers.txt,../dataset/deeplearning/labels_raw/2000023.regions.txt,../dataset/deeplearning/labels_raw/2000023.surfaces.txt,113.870166
1100005,320,221,../dataset/deeplearning/images/1100005.jpg,../dataset/deeplearning/labels_colored/1100005.png,../dataset/deeplearning/labels_raw/1100005.layers.txt,../dataset/deeplearning/labels_raw/1100005.regions.txt,../dataset/deeplearning/labels_raw/1100005.surfaces.txt,52.392265
8008545,240,320,../dataset/deeplearning/images/8008545.jpg,../dataset/deeplearning/labels_colored/8008545.png,../dataset/deeplearning/labels_raw/8008545.layers.txt,../dataset/deeplearning/labels_raw/8008545.regions.txt,../dataset/deeplearning/labels_raw/8008545.surfaces.txt,199.395028
6000342,320,240,../dataset/deeplearning/images/6000342.jpg,../dataset/deeplearning/labels_colored/6000342.png,../dataset/deeplearning/labels_raw/6000342.layers.txt,../dataset/deeplearning/labels_raw/6000342.regions.txt,../dataset/deeplearning/labels_raw/6000342.surfaces.txt,165.582873
3001421,320,240,../dataset/deeplearning/images/3001421.jpg,../dataset/deeplearning/labels_colored/3001421.png,../dataset/deeplearning/labels_raw/3001421.layers.txt,../dataset/deeplearning/labels_raw/3001421.regions.txt,../dataset/deeplearning/labels_raw/3001421.surfaces.txt,34.312155
6000171,320,240,../dataset/deeplearning/images/6000171.jpg,../dataset/deeplearning/labels_colored/6000171.png,../dataset/deeplearning/labels_raw/6000171.layers.txt,../dataset/deeplearning/labels_raw/6000171.regions.txt,../dataset/deeplearning/labels_raw/6000171.surfaces.txt,153.649171
6000255,320,240,../dataset/deeplearning/images/6000255.jpg,../dataset/deeplearning/labels_colored/6000255.png,../dataset/deeplearning/labels_raw/6000255.layers.txt,../dataset/deeplearning/labels_raw/6000255.regions.txt,../dataset/deeplearning/labels_raw/6000255.surfaces.txt,127.752747
9004520,320,240,../dataset/deeplearning/images/9004520.jpg,../dataset/deeplearning/labels_colored/9004520.png,../dataset/deeplearning/labels_raw/9004520.layers.txt,../dataset/deeplearning/labels_raw/9004520.regions.txt,../dataset/deeplearning/labels_raw/9004520.surfaces.txt,120.0
6000085,320,240,../dataset/deeplearning/images/6000085.jpg,../dataset/deeplearning/labels_colored/6000085.png,../dataset/deeplearning/labels_raw/6000085.layers.txt,../dataset/deeplearning/labels_raw/6000085.regions.txt,../dataset/deeplearning/labels_raw/6000085.surfaces.txt,136.411602
6000043,320,240,../dataset/deeplearning/images/6000043.jpg,../dataset/deeplearning/labels_colored/6000043.png,../dataset/deeplearning/labels_raw/6000043.layers.txt,../dataset/deeplearning/labels_raw/6000043.regions.txt,../dataset/deeplearning/labels_raw/6000043.surfaces.txt,88.676796
9000868,320,240,../dataset/deeplearning/images/9000868.jpg,../dataset/deeplearning/labels_colored/9000868.png,../dataset/deeplearning/labels_raw/9000868.layers.txt,../dataset/deeplearning/labels_raw/9000868.regions.txt,../dataset/deeplearning/labels_raw/9000868.surfaces.txt,63.137363
2000002,320,240,../dataset/deeplearning/images/2000002.jpg,../dataset/deeplearning/labels_colored/2000002.png,../dataset/deeplearning/labels_raw/2000002.layers.txt,../dataset/deeplearning/labels_raw/2000002.regions.txt,../dataset/deeplearning/labels_raw/2000002.surfaces.txt,177.516575
2000001,320,213,../dataset/deeplearning/images/2000001.jpg,../dataset/deeplearning/labels_colored/2000001.png,../dataset/deeplearning/labels_raw/2000001.layers.txt,../dataset/deeplearning/labels_raw/2000001.regions.txt,../dataset/deeplearning/labels_raw/2000001.surfaces.txt,143.480663
